ID Cliente,Zona,País,Tipo de producto,Canal de venta,Prioridad,Fecha pedido,ID Pedido,Fecha envío,Unidades,Precio Unitario,Coste unitario,Importe venta total,Importe Coste total,Estado del pedido,Método de pago,Descuento aplicado,Número de seguimiento,Hora del pedido,Tipo de envío
C7022,Asia,China,MINI HERE,Offline,Crítica,7/6/2022,702218043,7/29/2022,779,205.7,117.11,160240.3,91228.69,Entregado,Tarjeta de débito,45%,ABCDEFGHIJKL,5:04,Envío internacional
C2332,Australia y Oceanía,New Zealand,MINI HERE,Online,Alta,2/26/2022,233232724,3/8/2022,7601,421.89,364.69,3206785.89,2772008.69,Cancelado,Efectivo,50%,MNOPQRSTUVWX,19:30,Envío prioritario
C2818,Centroamérica y Caribe,Guatemala,MINI HERE,Offline,Baja,7/20/2020,281881988,8/11/2020,3999,255.28,159.42,1020864.72,637520.58,Devuelto,Tarjeta de crédito,5%,YZ1234567890,10:57,Envío rápido
C9435,África,Libya,MINI HERE,Online,Media,12/6/2020,943527162,12/22/2020,9509,152.58,97.44,1450883.22,926556.96,Enviado,PayPal,10%,123ABCDEFGHI,6:23,Envío terrestre
C5838,Europa,Liechtenstein,MINI HERE,Offline,Media,8/24/2022,583842074,10/4/2022,699,421.89,364.69,294901.11,254918.31,Procesando,Transferencia bancaria,15%,JKLMNOPQRST,22:49,Envío aéreo
C7888,África,Democratic Republic of the Congo,MINI HERE,Online,Alta,8/3/2022,788813054,8/9/2022,6167,255.28,159.42,1574311.76,983143.14,Pendiente,Tarjeta de débito,20%,UVWXYZ567890,12:16,Envío urgente
C5147,Asia,Mongolia,MINI HERE,Online,Crítica,5/4/2022,514738929,5/16/2022,1543,81.73,56.67,126109.39,87441.81,Enviado,Efectivo,25%,ABCDEFGHIJKL,1:42,Envío económico
C1382,Europa,Bosnia and Herzegovina,MINI HERE,Offline,Media,1/7/2021,138231027,1/28/2021,4487,9.33,6.92,41863.71,31050.04,Devuelto,Tarjeta de crédito,30%,MNOPQRSTUVWX,17:08,Envío express
C1062,Centroamérica y Caribe,Cuba,MINI HERE,Online,Crítica,6/13/2022,106213176,7/15/2022,9694,205.7,117.11,1994055.8,1135264.34,Cancelado,PayPal,35%,YZ1234567890,13:35,Envío a domicilio
C4859,Asia,Bhutan,MINI HERE,Offline,Media,4/6/2022,485921704,4/15/2022,3885,152.58,97.44,592773.3,378554.4,Procesando,Transferencia bancaria,40%,123ABCDEFGHI,3:01,Envío estándar
C5149,Asia,Laos,MINI HERE,Online,Alta,10/18/2020,514905440,10/22/2020,817,651.21,524.96,532038.57,428892.32,Entregado,Tarjeta de débito,45%,JKLMNOPQRST,8:27,Envío nacional
C8510,Asia,Turkmenistan,MINI HERE,Online,Baja,8/23/2021,851025712,9/27/2021,6275,81.73,56.67,512855.75,355604.25,Pendiente,Efectivo,50%,UVWXYZ567890,14:53,Envío prioritario
C4224,Australia y Oceanía,Papua New Guinea,MINI HERE,Offline,Baja,8/24/2021,422456347,8/26/2021,3076,255.28,159.42,785241.28,490375.92,Enviado,Tarjeta de crédito,5%,ABCDEFGHIJKL,18:20,Envío internacional
C4776,África,Qatar,MINI HERE,Offline,Alta,11/29/2020,477683675,12/23/2020,6069,437.2,263.33,2653366.8,1598149.77,Cancelado,PayPal,10%,MNOPQRSTUVWX,5:46,Envío rápido
C5355,Australia y Oceanía,Palau,MINI HERE,Online,Baja,5/19/2021,535506522,5/25/2021,7135,109.28,35.84,779712.8,255718.4,Devuelto,Transferencia bancaria,15%,YZ1234567890,9:12,Envío terrestre
C6350,Asia,Philippines,MINI HERE,Online,Baja,7/15/2022,635036218,7/31/2022,184,205.7,117.11,37848.8,21548.24,Procesando,Tarjeta de débito,20%,123ABCDEFGHI,14:38,Envío aéreo
C8856,Australia y Oceanía,Papua New Guinea,MINI HERE,Offline,Baja,10/31/2022,885696589,11/11/2022,6158,421.89,364.69,2597998.62,2245761.02,Pendiente,Efectivo,25%,JKLMNOPQRST,18:05,Envío económico
C1172,África,Liberia,MINI HERE,Offline,Baja,2/14/2021,117223966,2/25/2021,8031,154.06,90.93,1237255.86,730258.83,Enviado,Tarjeta de crédito,30%,UVWXYZ567890,5:31,Envío urgente
C8296,África,Iran,MINI HERE,Offline,Alta,12/16/2020,829667174,1/9/2021,5809,109.28,35.84,634807.52,208194.56,Entregado,PayPal,35%,ABCDEFGHIJKL,21:57,Envío express
C6433,Centroamérica y Caribe,Guatemala,MINI HERE,Offline,Crítica,7/28/2020,643387544,8/20/2020,1527,47.45,31.79,72456.15,48543.33,Cancelado,Transferencia bancaria,40%,MNOPQRSTUVWX,11:23,Envío a domicilio
C8490,Australia y Oceanía,Tuvalu,MINI HERE,Offline,Baja,1/9/2020,849058902,1/25/2020,4252,152.58,97.44,648770.16,414314.88,Procesando,Tarjeta de débito,45%,YZ1234567890,7:49,Envío estándar
C5576,Asia,Philippines,MINI HERE,Offline,Baja,8/19/2022,557667577,9/15/2022,5083,651.21,524.96,3310100.43,2668371.68,Devuelto,Efectivo,50%,123ABCDEFGHI,23:15,Envío internacional
C7505,Asia,Singapore,MINI HERE,Offline,Crítica,2/15/2022,750512397,3/4/2022,2151,109.28,35.84,235061.28,77091.84,Procesando,Tarjeta de crédito,5%,JKLMNOPQRST,16:42,Envío prioritario
C2292,Asia,Laos,MINI HERE,Online,Media,3/13/2021,229204690,3/25/2021,5616,154.06,90.93,865200.96,510662.88,Entregado,PayPal,10%,UVWXYZ567890,3:08,Envío rápido
C5656,Europa,Montenegro,MINI HERE,Offline,Alta,7/10/2021,565668284,8/3/2021,2671,9.33,6.92,24920.43,18483.32,Devuelto,Transferencia bancaria,15%,AB123456789CD,20:34,Envío terrestre
C2521,Centroamérica y Caribe,Barbados,MINI HERE,Offline,Media,4/23/2022,252139508,5/23/2022,2538,152.58,97.44,387248.04,247302.72,Procesando,Tarjeta de débito,20%,EF987654321GH,8:00,Envío aéreo
C5511,África,Egypt,MINI HERE,Offline,Alta,10/1/2021,551167190,11/13/2021,1474,152.58,97.44,224902.92,143626.56,Enviado,Efectivo,25%,IJ123789456KL,12:26,Envío urgente
C5456,África,Sudan,MINI HERE,Offline,Crítica,4/16/2021,545612657,5/29/2021,7765,668.27,502.54,5189116.55,3902223.1,Enviado,Tarjeta de crédito,30%,MN789456123OP,4:53,Envío económico
C2886,África,Democratic Republic of the Congo,MINI HERE,Offline,Baja,5/7/2021,288649737,6/20/2021,6727,152.58,97.44,1026405.66,655478.88,Entregado,PayPal,35%,QR456123789ST,19:19,Envío express
C3537,Centroamérica y Caribe,Cuba,MINI HERE,Online,Baja,9/30/2022,353764760,10/27/2022,5709,81.73,56.67,466596.57,323529.03,Pendiente,Transferencia bancaria,40%,UV987123654WX,10:45,Envío a domicilio
C4847,África,Ghana,MINI HERE,Offline,Media,6/5/2022,484756553,6/14/2022,9091,9.33,6.92,84819.03,62909.72,Enviado,Tarjeta de débito,45%,YZ654789123AB,6:11,Envío estándar
C9457,Europa,Poland,MINI HERE,Online,Media,7/30/2020,945736443,8/20/2020,3285,47.45,31.79,155873.25,104430.15,Cancelado,Efectivo,50%,CD321654987EF,22:37,Envío nacional
C2711,África,Saudi Arabia,MINI HERE,Offline,Baja,2/2/2022,271128261,3/7/2022,1732,47.45,31.79,82183.4,55060.28,Entregado,Tarjeta de crédito,5%,GH789123456IJ,15:04,Envío prioritario
C2156,Centroamérica y Caribe,Barbados,MINI HERE,Offline,Baja,10/26/2020,215668332,11/21/2020,9907,255.28,159.42,2529058.96,1579373.94,Enviado,PayPal,10%,KL456987123MN,1:30,Envío internacional
C8044,Europa,Bosnia and Herzegovina,MINI HERE,Online,Alta,1/9/2021,804405486,2/1/2021,314,9.33,6.92,2929.62,2172.88,Procesando,Transferencia bancaria,15%,OP123456987QR,17:56,Envío rápido
C7827,África,Lebanon,MINI HERE,Online,Media,8/26/2021,782701051,9/1/2021,7489,421.89,364.69,3159534.21,2731163.41,Pendiente,Tarjeta de débito,20%,ST789654321UV,13:22,Envío terrestre
C7662,Europa,Latvia,MINI HERE,Offline,Crítica,8/15/2020,766228854,10/3/2020,3000,668.27,502.54,2004810,1507620,Entregado,Efectivo,25%,WX123987654YZ,2:49,Envío aéreo
C9909,Australia y Oceanía,Australia,MINI HERE,Online,Media,12/21/2021,990975224,1/27/2022,445,9.33,6.92,4151.85,3079.4,Devuelto,Tarjeta de crédito,30%,AB654321987CD,8:15,Envío urgente
C8632,África,Jordan,MINI HERE,Online,Media,2/20/2020,863238990,4/3/2020,455,205.7,117.11,93593.5,53285.05,Cancelado,PayPal,35%,EF987321456GH,14:41,Envío económico
C3096,Europa,United Kingdom,MINI HERE,Offline,Media,5/22/2021,309631478,5/27/2021,5690,81.73,56.67,465043.7,322452.3,Pendiente,Transferencia bancaria,40%,IJ456789123KL,18:08,Envío express
C2270,Centroamérica y Caribe,Haiti,MINI HERE,Offline,Baja,5/24/2022,227076518,7/13/2022,5843,154.06,90.93,900172.58,531303.99,Procesando,Tarjeta de débito,45%,MN123654789OP,5:34,Envío a domicilio
C2328,Asia,South Korea,MINI HERE,Online,Crítica,3/23/2020,232810437,4/6/2020,2637,81.73,56.67,215522.01,149438.79,Pendiente,Efectivo,50%,QR987123456ST,21:00,Envío estándar
C9143,África,Niger,MINI HERE,Online,Crítica,5/10/2022,914382064,6/6/2022,4827,47.45,31.79,229041.15,153450.33,Devuelto,Tarjeta de crédito,5%,UV654987123WX,11:26,Envío internacional
C6796,África,Mozambique,MINI HERE,Online,Crítica,5/17/2022,679652726,6/13/2022,3200,154.06,90.93,492992,290976,Enviado,PayPal,10%,YZ321456789AB,7:53,Envío prioritario
C7067,Europa,Armenia,MINI HERE,Online,Baja,6/2/2021,706796252,7/16/2021,5572,205.7,117.11,1146160.4,652536.92,Procesando,Transferencia bancaria,15%,CD123987654EF,23:19,Envío rápido
C8942,Europa,Iceland,MINI HERE,Online,Media,1/8/2021,894298970,1/26/2021,1793,9.33,6.92,16728.69,12407.56,Cancelado,Tarjeta de débito,20%,GH789321456IJ,16:45,Envío terrestre
C3109,Centroamérica y Caribe,Panama,MINI HERE,Online,Baja,9/10/2021,310959708,10/12/2021,8743,47.45,31.79,414855.35,277939.97,Entregado,Efectivo,25%,KL654789123MN,3:11,Envío aéreo
C3458,Europa,Switzerland,MINI HERE,Offline,Baja,6/27/2021,345889794,7/25/2021,5331,47.45,31.79,252955.95,169472.49,Procesando,Tarjeta de crédito,30%,OP456123987QR,20:37,Envío urgente
C6585,África,Mauritius ,MINI HERE,Online,Alta,4/15/2020,658513057,5/23/2020,7502,9.33,6.92,69993.66,51913.84,Enviado,PayPal,35%,ST987654321UV,9:03,Envío económico
C5285,Europa,Andorra,MINI HERE,Online,Media,3/28/2021,528565824,4/3/2021,3228,651.21,524.96,2102105.88,1694570.88,Entregado,Transferencia bancaria,40%,WX123456987YZ,15:29,Envío express
C2060,Asia,Bangladesh,MINI HERE,Online,Alta,9/28/2020,206096923,10/15/2020,7514,651.21,524.96,4893191.94,3944549.44,Pendiente,Tarjeta de débito,45%,AB789123654CD,4:56,Envío a domicilio
C4614,Australia y Oceanía,Tonga,MINI HERE,Online,Baja,4/25/2021,461467683,5/11/2021,7397,109.28,35.84,808344.16,265108.48,Cancelado,Efectivo,50%,EF654321987GH,19:22,Envío estándar
C3353,Centroamérica y Caribe,Jamaica,MINI HERE,Online,Alta,8/4/2021,335351932,9/13/2021,6944,47.45,31.79,329492.8,220749.76,Devuelto,Tarjeta de crédito,5%,IJ987123456KL,10:49,Envío nacional
C2887,África,Israel,MINI HERE,Online,Media,8/10/2020,288735997,9/14/2020,2253,154.06,90.93,347097.18,204865.29,Procesando,PayPal,10%,MN456789123OP,6:15,Envío prioritario
C8529,Europa,France,MINI HERE,Offline,Crítica,2/3/2022,852918708,3/14/2022,6454,81.73,56.67,527485.42,365748.18,Enviado,Transferencia bancaria,15%,QR123654987ST,22:41,Envío internacional
C3795,África,Benin,MINI HERE,Offline,Crítica,8/3/2021,379511392,8/3/2021,4709,152.58,97.44,718499.22,458844.96,Pendiente,Tarjeta de débito,20%,UV987321456WX,12:07,Envío rápido
C8904,Asia,Philippines,MINI HERE,Offline,Media,3/16/2022,890437877,3/24/2022,9210,154.06,90.93,1418892.6,837465.3,Procesando,Efectivo,25%,YZ654123789AB,1:34,Envío terrestre
C4279,Europa,Slovakia,MINI HERE,Offline,Alta,9/21/2021,427934491,10/4/2021,4180,9.33,6.92,38999.4,28925.6,Devuelto,Tarjeta de crédito,30%,CD321789456EF,17:00,Envío aéreo
C7045,Asia,Laos,MINI HERE,Offline,Alta,8/13/2022,704550063,8/18/2022,875,668.27,502.54,584736.25,439722.5,Enviado,PayPal,35%,GH456987123IJ,13:26,Envío urgente
C3531,Australia y Oceanía,Nauru,MINI HERE,Online,Crítica,1/16/2022,353145921,2/23/2022,2580,421.89,364.69,1088476.2,940900.2,Entregado,Transferencia bancaria,40%,KL123456789MN,2:52,Envío económico
C7768,África,Benin,MINI HERE,Online,Media,11/9/2021,776895892,11/9/2021,9614,152.58,97.44,1466904.12,936788.16,Cancelado,Tarjeta de débito,45%,OP987654321QR,8:18,Envío express
C2992,Centroamérica y Caribe,Guatemala,MINI HERE,Online,Crítica,6/14/2021,299286305,8/3/2021,4323,154.06,90.93,666001.38,393090.39,Devuelto,Efectivo,50%,ST456123789UV,14:44,Envío a domicilio
C9141,Centroamérica y Caribe,Belize,MINI HERE,Online,Alta,1/17/2022,914115989,2/12/2022,6090,152.58,97.44,929212.2,593409.6,Pendiente,Tarjeta de crédito,5%,WX987123654YZ,18:11,Envío estándar
C6354,África,Tunisia ,MINI HERE,Offline,Crítica,5/30/2022,635496270,7/5/2022,6323,255.28,159.42,1614135.44,1008012.66,Procesando,PayPal,10%,AB654789321CD,5:37,Envío internacional
C2478,África,Republic of the Congo,MINI HERE,Offline,Alta,4/13/2020,247850978,5/8/2020,3467,421.89,364.69,1462692.63,1264380.23,Enviado,Transferencia bancaria,15%,EF123987654GH,21:03,Envío prioritario
C1559,Australia y Oceanía,Kiribati,MINI HERE,Offline,Baja,5/21/2022,155916440,7/10/2022,7994,109.28,35.84,873584.32,286504.96,Entregado,Tarjeta de débito,20%,IJ789321456KL,11:30,Envío rápido
C8347,Europa,Albania,MINI HERE,Offline,Baja,2/11/2020,834741485,2/17/2020,7410,154.06,90.93,1141584.6,673791.3,Cancelado,Efectivo,25%,MN654123789OP,7:56,Envío terrestre
C5796,Australia y Oceanía,Palau,MINI HERE,Online,Baja,6/2/2022,579687440,6/5/2022,1250,421.89,364.69,527362.5,455862.5,Enviado,Tarjeta de crédito,30%,QR987456321ST,23:22,Envío aéreo
C4564,África,Angola,MINI HERE,Online,Alta,1/27/2020,456428134,3/6/2020,6083,81.73,56.67,497163.59,344723.61,Procesando,PayPal,35%,UV123654987WX,16:48,Envío urgente
C2509,África,Swaziland,MINI HERE,Offline,Media,5/27/2021,250949895,6/19/2021,505,152.58,97.44,77052.9,49207.2,Devuelto,Transferencia bancaria,40%,YZ789456123AB,3:15,Envío económico
C7195,Centroamérica y Caribe,Barbados,MINI HERE,Online,Baja,4/9/2022,719551551,4/14/2022,149,154.06,90.93,22954.94,13548.57,Pendiente,Tarjeta de débito,45%,CD987123456EF,20:41,Envío express
C4388,Europa,Sweden,MINI HERE,Online,Crítica,10/20/2021,438844430,12/7/2021,2674,437.2,263.33,1169072.8,704144.42,Entregado,Efectivo,50%,GH654321789IJ,9:07,Envío a domicilio
C7557,África,Zambia,MINI HERE,Online,Crítica,12/15/2020,755752360,2/3/2021,2773,154.06,90.93,427208.38,252148.89,Cancelado,Tarjeta de crédito,5%,KL123789456MN,15:33,Envío estándar
C8375,África,Sierra Leone,MINI HERE,Online,Crítica,2/1/2021,837511670,2/28/2021,7169,109.28,35.84,783428.32,256936.96,Procesando,PayPal,10%,OP654987321QR,5:00,Envío nacional
C8216,África,Sierra Leone,MINI HERE,Offline,Media,7/12/2022,821671187,8/11/2022,9619,437.2,263.33,4205426.8,2532971.27,Enviado,Transferencia bancaria,15%,ST123456987UV,19:26,Envío prioritario
C4660,Europa,Andorra,MINI HERE,Online,Media,4/17/2020,466092240,5/13/2020,5906,154.06,90.93,909878.36,537032.58,Pendiente,Tarjeta de débito,20%,WX789123654YZ,10:53,Envío internacional
C4989,África,Seychelles ,MINI HERE,Offline,Media,8/31/2022,498948657,9/16/2022,8850,255.28,159.42,2259228,1410867,Devuelto,Efectivo,25%,AB321456789CD,6:19,Envío rápido
C3687,Europa,Andorra,MINI HERE,Online,Baja,3/5/2021,368726766,3/24/2021,3299,668.27,502.54,2204622.73,1657879.46,Entregado,Tarjeta de crédito,30%,EF456123789GH,22:45,Envío terrestre
C4942,Centroamérica y Caribe,Costa Rica,MINI HERE,Offline,Baja,8/15/2020,494225394,9/24/2020,1132,47.45,31.79,53713.4,35986.28,Procesando,PayPal,35%,IJ123654987KL,12:11,Envío aéreo
C9145,África,Burundi,MINI HERE,Offline,Baja,6/25/2020,914555871,8/11/2020,6261,437.2,263.33,2737309.2,1648709.13,Enviado,Transferencia bancaria,40%,MN987456321OP,1:38,Envío urgente
C8391,Australia y Oceanía,Fiji,MINI HERE,Online,Media,1/28/2022,839142024,3/15/2022,9627,109.28,35.84,1052038.56,345031.68,Pendiente,Tarjeta de débito,45%,QR654123789ST,17:04,Envío económico
C8977,Norteamérica,Canada,MINI HERE,Online,Media,5/26/2021,897720181,6/2/2021,4206,47.45,31.79,199574.7,133708.74,Cancelado,Efectivo,50%,UV321789456WX,13:30,Envío express
C8903,Asia,Philippines,MINI HERE,Offline,Crítica,12/30/2021,890339171,2/9/2022,1,47.45,31.79,47.45,31.79,Devuelto,Tarjeta de crédito,5%,YZ987654123AB,2:57,Envío a domicilio
C2373,Asia,Turkmenistan,MINI HERE,Offline,Baja,2/7/2022,237360322,2/24/2022,9049,152.58,97.44,1380696.42,881734.56,Enviado,PayPal,10%,CD456987321EF,8:23,Envío estándar
C2294,Europa,Ukraine,MINI HERE,Online,Alta,10/11/2021,229457461,11/26/2021,417,109.28,35.84,45569.76,14945.28,Procesando,Transferencia bancaria,15%,GH123789654IJ,14:49,Envío internacional
C8776,Asia,Indonesia,MINI HERE,Online,Media,6/28/2021,877616918,6/28/2021,5203,81.73,56.67,425241.19,294854.01,Pendiente,Tarjeta de débito,20%,KL654321987MN,18:16,Envío prioritario
C4631,África,Sao Tome and Principe,MINI HERE,Offline,Baja,9/2/2020,463137519,10/14/2020,1539,154.06,90.93,237098.34,139941.27,Enviado,Efectivo,25%,OP123456789QR,5:42,Envío rápido
C4876,Asia,Indonesia,MINI HERE,Online,Crítica,1/10/2022,487630593,2/25/2022,9584,81.73,56.67,783300.32,543125.28,Devuelto,Tarjeta de crédito,30%,ST987123654UV,21:08,Envío terrestre
C7230,Asia,India,MINI HERE,Online,Crítica,7/3/2021,723019969,7/27/2021,6531,154.06,90.93,1006165.86,593863.83,Procesando,PayPal,35%,WX456789123YZ,11:35,Envío aéreo
C5615,África,Israel,MINI HERE,Online,Media,3/6/2021,561541974,3/10/2021,1604,255.28,159.42,409469.12,255709.68,Entregado,Transferencia bancaria,40%,AB654987321CD,8:01,Envío urgente
C3657,África,Qatar,MINI HERE,Online,Alta,2/4/2022,365745437,2/4/2022,1057,154.06,90.93,162841.42,96113.01,Cancelado,Tarjeta de débito,45%,EF321123456GH,23:27,Envío económico
C1184,África,Liberia,MINI HERE,Offline,Alta,11/4/2022,118491685,12/14/2022,3178,668.27,502.54,2123762.06,1597072.12,Pendiente,Efectivo,50%,IJ789456123KL,16:54,Envío express
C7729,África,South Sudan,MINI HERE,Online,Alta,12/25/2020,772954547,2/3/2021,3282,668.27,502.54,2193262.14,1649336.28,Devuelto,Tarjeta de crédito,5%,MN123654321OP,3:20,Envío a domicilio
C2026,Europa,Latvia,MINI HERE,Online,Media,3/13/2020,202620351,4/11/2020,8719,154.06,90.93,1343249.14,792818.67,Enviado,PayPal,10%,QR654987789ST,20:46,Envío estándar
C8512,Centroamérica y Caribe,Saint Lucia,MINI HERE,Offline,Baja,4/12/2020,851287925,5/6/2020,3869,9.33,6.92,36097.77,26773.48,Procesando,Transferencia bancaria,15%,UV123987654WX,9:12,Envío nacional
C2830,África,Mali,MINI HERE,Offline,Crítica,6/5/2021,283068597,6/13/2021,5143,154.06,90.93,792330.58,467652.99,Entregado,Tarjeta de débito,20%,YZ456123789AB,15:39,Envío prioritario
C6323,Europa,Portugal,MINI HERE,Offline,Media,10/23/2022,632386195,12/12/2022,5983,47.45,31.79,283893.35,190199.57,Cancelado,Efectivo,25%,CD987456321EF,5:05,Envío internacional
C9539,Asia,Malaysia,MINI HERE,Online,Crítica,2/20/2021,953977048,3/22/2021,1863,152.58,97.44,284256.54,181530.72,Pendiente,Tarjeta de crédito,30%,GH654123789IJ,19:31,Envío rápido
C3728,Europa,Spain,MINI HERE,Online,Baja,9/4/2020,372889983,9/25/2020,5287,437.2,263.33,2311476.4,1392225.71,Enviado,PayPal,35%,KL321987456MN,10:58,Envío terrestre
C3344,Europa,Slovenia,MINI HERE,Offline,Media,5/15/2020,334486329,5/22/2020,793,109.28,35.84,86659.04,28421.12,Procesando,Transferencia bancaria,40%,OP123456789QR,6:24,Envío aéreo
C5544,África,Jordan,MINI HERE,Offline,Media,12/29/2020,554439914,1/8/2021,9946,154.06,90.93,1532280.76,904389.78,Entregado,Tarjeta de débito,45%,ST654987321UV,22:50,Envío urgente
C3687,Centroamérica y Caribe,Honduras,MINI HERE,Online,Media,11/15/2020,368737065,12/1/2020,6347,668.27,502.54,4241509.69,3189621.38,Cancelado,Efectivo,50%,WX123789654YZ,12:17,Envío económico
C9836,África,Lebanon,MINI HERE,Online,Baja,2/28/2020,983676612,4/18/2020,624,651.21,524.96,406355.04,327575.04,Devuelto,Tarjeta de crédito,5%,AB456123987CD,1:43,Envío express
C5258,África,Tunisia ,MINI HERE,Online,Media,4/6/2022,525869882,5/22/2022,5439,205.7,117.11,1118802.3,636961.29,Enviado,PayPal,10%,EF654789321GH,17:09,Envío a domicilio
C7922,Europa,Romania,MINI HERE,Offline,Alta,12/28/2020,792240703,1/29/2021,484,9.33,6.92,4515.72,3349.28,Procesando,Transferencia bancaria,15%,IJ321456987KL,13:36,Envío estándar
C5000,Europa,Netherlands,MINI HERE,Offline,Alta,12/30/2021,500025403,2/15/2022,7483,205.7,117.11,1539253.1,876334.13,Pendiente,Tarjeta de débito,20%,MN789123456OP,3:02,Envío internacional
C2367,África,Azerbaijan,MINI HERE,Online,Baja,4/25/2021,236772811,5/11/2021,5191,9.33,6.92,48432.03,35921.72,Enviado,Efectivo,25%,QR654321789ST,8:28,Envío prioritario
C2103,Europa,Slovenia,MINI HERE,Online,Media,2/11/2021,210344254,3/15/2021,4394,668.27,502.54,2936378.38,2208160.76,Devuelto,Tarjeta de crédito,30%,UV123987654WX,9:42,Envío rápido
C6989,África,Chad,MINI HERE,Online,Crítica,7/12/2022,698913562,8/2/2022,2909,109.28,35.84,317895.52,104258.56,Cancelado,PayPal,35%,YZ456789123AB,14:17,Envío terrestre
C7009,Australia y Oceanía,Nauru,MINI HERE,Online,Media,5/17/2021,700967061,6/13/2021,585,154.06,90.93,90125.1,53194.05,Procesando,Transferencia bancaria,40%,CD789456321EF,18:59,Envío aéreo
C1853,África,Kenya,MINI HERE,Offline,Baja,1/8/2021,185303580,2/7/2021,4302,109.28,35.84,470122.56,154183.68,Entregado,Tarjeta de débito,45%,GH123654987IJ,5:28,Envío urgente
C5410,Centroamérica y Caribe,Jamaica,MINI HERE,Online,Alta,5/20/2022,541034448,6/11/2022,2971,81.73,56.67,242819.83,168366.57,Pendiente,Efectivo,50%,KL654987123MN,21:03,Envío económico
C5275,Europa,Bosnia and Herzegovina,MINI HERE,Offline,Baja,6/25/2022,527583491,7/31/2022,2534,255.28,159.42,646879.52,403970.28,Enviado,Tarjeta de crédito,5%,OP321456789QR,11:37,Envío express
C3246,Centroamérica y Caribe,Antigua and Barbuda ,MINI HERE,Offline,Crítica,8/9/2021,324687039,8/25/2021,965,81.73,56.67,78869.45,54686.55,Cancelado,PayPal,10%,ST987123654UV,7:14,Envío a domicilio
C1823,Europa,Romania,MINI HERE,Online,Media,11/13/2021,182393920,12/31/2021,3269,437.2,263.33,1429206.8,860825.77,Devuelto,Transferencia bancaria,15%,WX456789123YZ,23:51,Envío estándar
C8710,Asia,Kazakhstan,MINI HERE,Offline,Crítica,1/29/2020,871065461,2/23/2020,6482,9.33,6.92,60477.06,44855.44,Procesando,Tarjeta de débito,20%,AB654321987CD,16:26,Envío nacional
C5313,África,Burkina Faso,MINI HERE,Offline,Alta,7/31/2020,531375491,9/3/2020,4671,651.21,524.96,3041801.91,2452088.16,Pendiente,Efectivo,25%,EF123789456GH,3:08,Envío prioritario
